Año,Mes,Fecha,Precio,Mineral,Unidad de medida,Numero Índice
1994,9,1994M09,26.47,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),34.755777310924366
1994,10,1994M10,26.47,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),34.755777310924366
1994,11,1994M11,26.47,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),34.755777310924366
1994,12,1994M12,26.47,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),34.755777310924366
1995,1,1995M01,28.38,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.26365546218487
1995,2,1995M02,28.38,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.26365546218487
1995,3,1995M03,28.38,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.26365546218487
1995,4,1995M04,28.38,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.26365546218487
1995,5,1995M05,28.38,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.26365546218487
1995,6,1995M06,28.38,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.26365546218487
1995,7,1995M07,28.38,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.26365546218487
1995,8,1995M08,28.38,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.26365546218487
1995,9,1995M09,28.38,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.26365546218487
1995,10,1995M10,28.38,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.26365546218487
1995,11,1995M11,28.38,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.26365546218487
1995,12,1995M12,28.38,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.26365546218487
1996,1,1996M01,30.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.39075630252101
1996,2,1996M02,30.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.39075630252101
1996,3,1996M03,30.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.39075630252101
1996,4,1996M04,30.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.39075630252101
1996,5,1996M05,30.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.39075630252101
1996,6,1996M06,30.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.39075630252101
1996,7,1996M07,30.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.39075630252101
1996,8,1996M08,30.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.39075630252101
1996,9,1996M09,30.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.39075630252101
1996,10,1996M10,30.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.39075630252101
1996,11,1996M11,30.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.39075630252101
1996,12,1996M12,30.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.39075630252101
1997,1,1997M01,30.15,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.58771008403361
1997,2,1997M02,30.15,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.58771008403361
1997,3,1997M03,30.15,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.58771008403361
1997,4,1997M04,30.15,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.58771008403361
1997,5,1997M05,30.15,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.58771008403361
1997,6,1997M06,30.15,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.58771008403361
1997,7,1997M07,30.15,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.58771008403361
1997,8,1997M08,30.15,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.58771008403361
1997,9,1997M09,30.15,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.58771008403361
1997,10,1997M10,30.15,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.58771008403361
1997,11,1997M11,30.15,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.58771008403361
1997,12,1997M12,30.15,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.58771008403361
1998,1,1998M01,31.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),40.70378151260504
1998,2,1998M02,31.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),40.70378151260504
1998,3,1998M03,31.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),40.70378151260504
1998,4,1998M04,31.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),40.70378151260504
1998,5,1998M05,31.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),40.70378151260504
1998,6,1998M06,31.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),40.70378151260504
1998,7,1998M07,31.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),40.70378151260504
1998,8,1998M08,31.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),40.70378151260504
1998,9,1998M09,31.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),40.70378151260504
1998,10,1998M10,31.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),40.70378151260504
1998,11,1998M11,31.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),40.70378151260504
1998,12,1998M12,31.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),40.70378151260504
1999,1,1999M01,27.59,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),36.22636554621849
1999,2,1999M02,27.59,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),36.22636554621849
1999,3,1999M03,27.59,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),36.22636554621849
1999,4,1999M04,27.59,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),36.22636554621849
1999,5,1999M05,27.59,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),36.22636554621849
1999,6,1999M06,27.59,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),36.22636554621849
1999,7,1999M07,27.59,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),36.22636554621849
1999,8,1999M08,27.59,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),36.22636554621849
1999,9,1999M09,27.59,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),36.22636554621849
1999,10,1999M10,27.59,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),36.22636554621849
1999,11,1999M11,27.59,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),36.22636554621849
1999,12,1999M12,27.59,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),36.22636554621849
2000,1,2000M01,28.79,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.801995798319325
2000,2,2000M02,28.79,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.801995798319325
2000,3,2000M03,28.79,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.801995798319325
2000,4,2000M04,28.79,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.801995798319325
2000,5,2000M05,28.79,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.801995798319325
2000,6,2000M06,28.79,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.801995798319325
2000,7,2000M07,28.79,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.801995798319325
2000,8,2000M08,28.79,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.801995798319325
2000,9,2000M09,28.79,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.801995798319325
2000,10,2000M10,28.79,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.801995798319325
2000,11,2000M11,28.79,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.801995798319325
2000,12,2000M12,28.79,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),37.801995798319325
2001,1,2001M01,30.03,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.430147058823536
2001,2,2001M02,30.03,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.430147058823536
2001,3,2001M03,30.03,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.430147058823536
2001,4,2001M04,30.03,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.430147058823536
2001,5,2001M05,30.03,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.430147058823536
2001,6,2001M06,30.03,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.430147058823536
2001,7,2001M07,30.03,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.430147058823536
2001,8,2001M08,30.03,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.430147058823536
2001,9,2001M09,30.03,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.430147058823536
2001,10,2001M10,30.03,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.430147058823536
2001,11,2001M11,30.03,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.430147058823536
2001,12,2001M12,30.03,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),39.430147058823536
2002,1,2002M01,29.31,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),38.48476890756303
2002,2,2002M02,29.31,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),38.48476890756303
2002,3,2002M03,29.31,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),38.48476890756303
2002,4,2002M04,29.31,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),38.48476890756303
2002,5,2002M05,29.31,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),38.48476890756303
2002,6,2002M06,29.31,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),38.48476890756303
2002,7,2002M07,29.31,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),38.48476890756303
2002,8,2002M08,29.31,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),38.48476890756303
2002,9,2002M09,29.31,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),38.48476890756303
2002,10,2002M10,29.31,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),38.48476890756303
2002,11,2002M11,29.31,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),38.48476890756303
2002,12,2002M12,29.31,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),38.48476890756303
2003,1,2003M01,31.95,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),41.95115546218487
2003,2,2003M02,31.95,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),41.95115546218487
2003,3,2003M03,31.95,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),41.95115546218487
2003,4,2003M04,31.95,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),41.95115546218487
2003,5,2003M05,31.95,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),41.95115546218487
2003,6,2003M06,31.95,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),41.95115546218487
2003,7,2003M07,31.95,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),41.95115546218487
2003,8,2003M08,31.95,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),41.95115546218487
2003,9,2003M09,31.95,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),41.95115546218487
2003,10,2003M10,31.95,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),41.95115546218487
2003,11,2003M11,31.95,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),41.95115546218487
2003,12,2003M12,31.95,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),41.95115546218487
2004,1,2004M01,37.9,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),49.76365546218487
2004,2,2004M02,37.9,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),49.76365546218487
2004,3,2004M03,37.9,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),49.76365546218487
2004,4,2004M04,37.9,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),49.76365546218487
2004,5,2004M05,37.9,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),49.76365546218487
2004,6,2004M06,37.9,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),49.76365546218487
2004,7,2004M07,37.9,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),49.76365546218487
2004,8,2004M08,37.9,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),49.76365546218487
2004,9,2004M09,37.9,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),49.76365546218487
2004,10,2004M10,37.9,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),49.76365546218487
2004,11,2004M11,37.9,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),49.76365546218487
2004,12,2004M12,37.9,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),49.76365546218487
2005,1,2005M01,65.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),85.34663865546219
2005,2,2005M02,65.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),85.34663865546219
2005,3,2005M03,65.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),85.34663865546219
2005,4,2005M04,65.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),85.34663865546219
2005,5,2005M05,65.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),85.34663865546219
2005,6,2005M06,65.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),85.34663865546219
2005,7,2005M07,65.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),85.34663865546219
2005,8,2005M08,65.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),85.34663865546219
2005,9,2005M09,65.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),85.34663865546219
2005,10,2005M10,65.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),85.34663865546219
2005,11,2005M11,65.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),85.34663865546219
2005,12,2005M12,65.0,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),85.34663865546219
2006,1,2006M01,67.2,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),88.23529411764707
2006,2,2006M02,65.2,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),85.609243697479
2006,3,2006M03,66.7,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),87.57878151260505
2006,4,2006M04,67.3,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),88.36659663865547
2006,5,2006M05,67.3,Hierro (Fe),CFR spot Dólar por Unidad de Tonelada Métrica Seca (USD/dmtu),88.36659663865547
